,nama,harga,deskripsi,detail,link gambar,link
10,Bahasa Mandarin Super Simple Cara Praktis Kuasai,"Rp.26,400 ","
          Buku ini dibuat berdasarkan format materi pelajaran per hari, dari hari pertama sampai dengan hari ke sembilan belas dengan disertai latihan-latihan soal dan tambahan label perubahan kata kerja yang tidak beraturan (ireguar verbs) yang sering digunakan dalm kalimat dan percakapan sehari-hari.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '155 halaman', 'Dimensi': '19x13 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Cemerlang Publishing', 'Penulis': 'Setiawan Agung Pamungkas', 'Berat': '400 gram', 'Product Tags': ' \nbuku kamus\ncemerlang publishing\nkamus\nsetiawan agung pamungkas\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide206-cr-500x500.jpeg,https://www.solusibuku.com/kamus/bahasa-mandarin-super-simple-cara-praktis-kuasai.html
11,Kamus Mandarin  Excellent Dictionary,"Rp.55,200 ","
          Bukan rahasia lagi jika saat ini, Bahasa Mandarin menjadi salah satu bahasa Asia yang diminati banyak kalangan, khususnya di Indonesia. Negeri Tiongkok menjadi salah satu negara tujuan masyarakat Indonesia untuk melanjutkan studi dan mencari pekerjaan. Selain itu, di bidang akademis minat para pelajar dan mahasiswa Indonesia terhadap bahasa Mandarin juga terbilang tinggi.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '464 halaman', 'Dimensi': '19x13 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Cemerlang Publishing', 'Penulis': 'Komunitas Linguasia', 'Berat': '350 gram', 'Product Tags': ' \nbuku kamus\ncemerlang publishing\nkamus\nkomunitas linguasia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide219-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kamus-mandarin-excellent-dictionary.html
12,Kamus Korea  Excellent Dictionary,"Rp.55,200 ","
          Bahasa Korea menjadi salah satu bahasa Asia yang diminati banyak kalangan, khususnya kaum remaja di Indonesia. Merebaknya pengetahuan tentang budaya Korea di Indonesia membuat beberapa kalangan masyarakat Indonesia memiliki minat untuk belajar bahasa Korea. Budaya yang dimaksud di sini seperti gaya hidup dan fashion yang salah satunya tersiar melalui media film dan media sosial. Selain itu, di bidang akademis, minat belajar pelajar dan mahasiswa Indonesia terhadap bahasa Korea juga terbilang tinggi.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '500 halaman', 'Dimensi': '19x13 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Cemerlang Publishing', 'Penulis': 'Komunitas Linguasia', 'Berat': '350 gram', 'Product Tags': ' \nbuku kamus\ncemerlang publishing\nkamus\nkomunitas linguasia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide220-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kamus-korea-excellent-dictionary.html
13,Kamus Bahasa Jerman Excellent Dictionary,"Rp.55,200 ","
          Kamus ini adalah salah satu referensi untuk mempelajari Bahasa Jerman secara mennyeluruh mulai dari vocabolary tata bahasa, percakapakan dll..        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '448 halaman', 'Dimensi': '19x13 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Cemerlang Publishing', 'Penulis': 'Erward Pamungkas & Ahmad F', 'Berat': '350 gram', 'Product Tags': ' \nbuku kamus\ncemerlang publishing\nerward pamungkas & ahmad f\nkamus\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide222-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kamus-bahasa-jerman-excellent-dictionary.html
14,Kamus Inggris Excellent Dictionary,"Rp.55,200 ","
          Buku KAMUS INGGRIS: EXCELLENT DICTIONARY ini direkomendasikan sebagai salah satu referensi dalma mempelajari Bahasa Inggris. Selain terdapat berbagai Kosa Kata buku ini juga menyediakan berbagai percakapan yang sering dipakai dalam Bahasa Inggris.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '500 halaman', 'Dimensi': '19x13 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Cemerlang Publishing', 'Penulis': 'Tim Lingua Edukasi', 'Berat': '600 gram', 'Product Tags': ' \nbuku kamus\ncemerlang publishing\nkamus\ntim lingua edukasi\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide223-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kamus-inggris-excellent-dictionary.html
15,Kamus Bahasa Jepang Excellent Dictionary,"Rp.55,200 ","
          KAMUS BAHASA JEPANG: EXCELLENT DICTIONARY ini berisi koleksi kosakata lengkap dan juga dilengkapi dengan contoh percakapan sehari-hari yang digunakan oleh warga Jepang. Selain itu, buku ini juga dilengkapi dengan Pengetahuan Bahasa Jepang.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '436 halaman', 'Dimensi': '19x13 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Cemerlang Publishing', 'Penulis': 'Eva Nurdinawati, S.S', 'Berat': '400 gram', 'Product Tags': ' \nbuku kamus\ncemerlang publishing\neva nurdinawati ss\nkamus\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide225-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kamus-bahasa-jepang-excellent-dictionary.html
16,Cepat Pintar Tenses,"Rp.39,200 ","
          Berisi pembahasan tenses yang ditulis dengan lugas dan sistematis. Dilengkapi dengan pretest, contoh soal, dan latihan-latihan. Sangat cocok untuk pelajar, akademisi, wartawan, atau siapa pun yang ingin mempelajari tenses dengan asyik, mudah, dan menyenangkan.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '208 halaman', 'Dimensi': '20x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Keenan P. Putri', 'Berat': '300 gram', 'Product Tags': ' \nbuku kamus\nchecklist\nkamus\nkeenan p putri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide281-cr-500x500.jpeg,https://www.solusibuku.com/kamus/cepat-pintar-tenses.html
17,Bahasa Korea Cepat Pintar Tata Bahasa & Percakapan,"Rp.58,000 ","
          Buku ini disampuli dengan cover yang menarik, dilengkapi ilustrasi, dan halaman-halamannya dihiasi warna merah muda. Materinya disusun oleh penulis, pegiat, serta pengajar bahasa Korea. Dilengkapi dengan bonus aplikasi kamus Korea (offline) berbasis Android yang bisa diunduh secara gratis di Google Playstore.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '300 halaman', 'Dimensi': '20x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Retno Indriani', 'Berat': '400 gram', 'Product Tags': ' \nbuku kamus\nchecklist\nkamus\nretno indriani\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide302-cr-500x500.jpeg,https://www.solusibuku.com/kamus/bahasa-korea-cepat-pintar-tata-bahasa-percakapan.html
18,Kamus Jerman Best Of The Best,"Rp.66,400 ","
          Best of The Best Kamus Pocket adalah seri terbaru Master Pocket Dictionary yang sudah digunakan oleh ribuan pengguna di seluruh Indonesia. Baik oleh pelajar, mahasiswa, profesional, maupun pengguna umum. Kelebihan dari kamus ini adalah sudah memuat serapan kosakata terbaru sehingga isinya sangat lengkap. Sleian itu, kamus ini juga dilegkapi dengan Aplikasi Kamus Hafalan Kosakata Play On Android. Juga disediakan materi EDU VIDEO, video tutorial belajar Bahasa Asing oleh Tim Tutor Profesional. Gratis!        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '768 halaman', 'Dimensi': '11x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Emc', 'Penulis': 'Tim Pusat Bahasa Salemba', 'Berat': '500 gram', 'Product Tags': ' \nbuku kamus\nemc\nkamus\ntim pusat bahasa salemba\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide375-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kamus-jerman-best-of-the-best.html
19,Kamus Jepang Best Of The Best,"Rp.68,000 ","
          Best of The Best Kamus Pocket adalah seri terbaru Master Pocket Dictionary yang sudah digunakan oleh ribuan pengguna di seluruh Indonesia. Baik oleh pelajar, mahasiswa, profesional, maupun pengguna umum. Kelebihan dari kamus ini adalah sudah memuat serapan kosakata terbaru sehingga isinya sangat lengkap. Sleian itu, kamus ini juga dilegkapi dengan Aplikasi Kamus Hafalan Kosakata Play On Android. Juga disediakan materi EDU VIDEO, video tutorial belajar Bahasa Asing oleh Tim Tutor Profesional. Gratis!        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '784 halaman', 'Dimensi': '11x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Emc', 'Penulis': 'Tim Pusat Bahasa Salemba', 'Berat': '450 gram', 'Product Tags': ' \nbuku kamus\nemc\nkamus\ntim pusat bahasa salemba\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide376-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kamus-jepang-best-of-the-best.html
20,Master Book Grammar,"Rp.54,400 ","
          Buku ini memang bukan buku Grammar pertama yang hadir di tengah-tengah pembaca. Tapi setidaknya, ada beberapa alasan, kenapa kita perlu memiliki buku ini yakni ; konten gambar dibahasa amat lengkap, materi grammar yang disajikan dalam buku ini sangat mudah dipahami dan ada paket auido Bimbingan Bahasa Inggris berupa 24 Paket Soal Uji Kemampuan Grammar 9Plus, Kunci Jawaban), 1250 Kosakata Bahasa Inggris paling sering dicari.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '356 halaman', 'Dimensi': '13x19 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Episentrum Books', 'Penulis': 'Anis Nh., Ss., Ma', 'Berat': '400 gram', 'Product Tags': ' \nanis nh ss ma\nbuku kamus\nepisentrum books\nkamus\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide379-cr-500x500.jpeg,https://www.solusibuku.com/kamus/master-book-grammar.html
21,New Pocket Kamus Inggris IngIndIndIng,"Rp.55,600 ","
          Buku ini adalah hasil karya beberapa Sarjana Sastra Inggris yang pernah berlatih dan belajar di Kampung Inggris, Pare Kediri. Kamus ini memuat ribuan entri kosakata Inggris, dan setiap kosakata disertai tulisan fonetis untuk mempermudah sekaligus mendampingi pembaca dalam mengetahui cara membaca setiap kosakata.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '516 halaman', 'Dimensi': '11x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Episentrum Books', 'Penulis': 'Forum Alumni Pare', 'Berat': '300 gram', 'Product Tags': ' \nbuku kamus\nepisentrum books\nforum alumni pare\nkamus\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide380-cr-500x500.jpeg,https://www.solusibuku.com/kamus/new-pocket-kamus-inggris-inggris-indonesia-indonesia-inggris.html
22,New Pocket Kamus Jepang,"Rp.54,400 ","
          NEW POCKET KAMUS JEPANG ini berisi tentang kosakata dan dialog-dialog yang sehari-hari digunakan di Jepang. Kamus ni tentu sangat cocok bagi pelajar, mahasiswa, guru, dosen, masyarakat luas, bahkan seorang pembelajar otodidak Bahasa Jepang…        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '508 halaman', 'Dimensi': '18x11 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Episentrum Books', 'Penulis': 'Diramoti Benedict, S.S', 'Berat': '400 gram', 'Product Tags': ' \nbuku kamus\ndiramoti benedict ss\nepisentrum books\nkamus\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide383-cr-500x500.jpeg,https://www.solusibuku.com/kamus/new-pocket-kamus-jepang.html
23,Master Book Conversation,"Rp.48,000 ","
          Buku ini dapat dijadikan sebagai salah satu referensi untuk belajar mengenai Percakapan Bahasa Inggris sehari-hari. Diantarya adalah dialog-dialog yang sering digunakan setiap harinya.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '368 halaman', 'Dimensi': '19x13 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Episentrum Books', 'Penulis': 'Atur Semartini, S.S', 'Berat': '500 gram', 'Product Tags': ' \natur semartini ss\nbuku kamus\nepisentrum books\nkamus\n\n'}",https://www.solusibuku.com/image/c/data/produk/2017/Slide386-cr-500x500.jpeg,https://www.solusibuku.com/kamus/master-book-conversation.html
24,Master Kamus IngrisIndonesia IndonesiaInggris,"Rp.79,200 ","
          Kamus ini disusun secara alpabetis dan mencakup kosakata pilihan dan populer dalam bahasa Inggris. Selain itu, kamus ini dapat membantu dan menambah wawasan pembaca, berekspresi dan berkomunikasi dalam segala bidang. Kamus ini diharapkan dapat membantu pembaca untuk mempermudah proses belajar bahasa Inggris.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '626 halaman', 'Dimensi': '23x15 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'Achmah Fanani Dkk', 'Berat': '300 gram', 'Product Tags': ' \nachmah fanani dkk\nbuku kamus\nc-klik media\nkamus\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide010-cr-500x500.jpeg,https://www.solusibuku.com/kamus/master-kamus-ingris-indonesia-indonesia-inggris.html
25,Kamus Korea Master Pocket Update Terlengkap,"Rp.68,000 ","
          Buku ini berisi seri kamus saku terlengkap dan terbaru Bahasa Korea – Indonesia dan Indonesia – Korea. Sudah memuat kosakata serapan terbaru sehingga isinya sangat lengkap. Dilengkapi aplikasi kamus hafalan kosakata play on android dan juga video tutorial belajar bahasa asing.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '756 halaman', 'Dimensi': '18x11 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Forum Edukasi', 'Penulis': 'Tpb Salemba', 'Berat': '500 gram', 'Product Tags': ' \nbuku kamus\nforum edukasi\nkamus\ntpb salemba\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide381-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kamus-korea-master-pocket-update-terlengkap.html
26,Kamus Mandarin Master Pocket Update Terlengkap,"Rp.60,000 ","
          Buku ini berisi seri kamus saku terlengkap dan terbaru Bahasa Mandarin – Indonesia dan Indonesia – Mandarin. Sudah memuat kosakata serapan terbaru sehingga isinya sangat lengkap.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '684 halaman', 'Dimensi': '18x11 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Forum Edukasi', 'Penulis': 'Tpb Salemba', 'Berat': '400 gram', 'Product Tags': ' \nbuku kamus\nforum edukasi\nkamus\ntpb salemba\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide384-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kamus-mandarin-master-pocket-update-terlengkap.html
27,Kamus Istilah Hukum Superlengkap,"Rp.79,200 ","
Buku ini berisi tentang kamus istilah-istilah hukum. Kamus nan praktis ini bisa menjadi pilihan utama, karena di dalamnya berisi istilah-istilah hukum yang terangkum lengkap, baik yang berasal dari bahasa asing maupun daerah. Penjelasannya singkat, padat, namun sangat jelas dan mudah dipahami. Disusun secara alfabetis sehingga mudah dicari. Istilah yang termuat dalam buku ini meliputi berbagai bidang hukum, seperti hukum internasional, pidana, perdata, agraria, administrasi negara, dan sebagainya. Cocok digunakan untuk pelajar, mahasiswa Hukum, wartawan, humas, pejabat publik, dan masyarakat umum.
","{'Kategori': 'Hukum', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '596 halaman', 'Dimensi': '12.5x18.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'Tim Beranda Yusticia', 'Berat': '400 gram', 'Product Tags': ' \nbuku kamus\nc-klik media\nkamus\ntim beranda yusticia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide562-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kamus-istilah-hukum-superlengkap.html
28,Kultus Underground Ensiklopedia Subkultur Kaum Muda,"Rp.63,200 ","
          Buku ini adalah kumpulan tentang ensiklopedia dan entri-entri tentang musik, arsitektur, dan desain yang dikombinasikan dengan entri-entri tentang filsafat, politik, dan budaya pop, dengan jangkauan yang luas itulah pembaca dapat melacak asl-usul dan perkembangan tren dari breakdance hingga feminisme, dari punk sampai postmodernisme.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '386 Halaman', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Immortal Publishing', 'Berat': '300 gram', 'Product Tags': ' \nImmortal Publisher\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/smm/nov/Slide11-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kultus-underground-ensiklopedia-subkultur-kaum-muda.html
29,Bedah Pakar EpsTopik Korea,"Rp.124,000","
          Buku ini berisi 20 paket simulasi EPS Topik yang disertai terjemahan kalimat, 1600 soal terbaru. Dilengkapi Mp3 Audio+Script Listening. Dibahas tuntas oleh Tim Instruktur Korea First yang berpengalaman 10 tahun menjadi pengajar profesional. Tips Pakar Ujian EPS-Topik Korea dengan sukses 1x Tes Langsung Lolos! Materi yang disampaikan berdasarkan kisi-kisi terbaru Ujian EPS-TOPIK Korea. Dilengkapi dengan materi penunjang belajar bahasa Korea, Terjemahan Kalimat, Bedah Tuntas EPS-TOPIK, dll. Cocok untuk standar kompetensi dan kelulusan EPS-Topik untuk Pemula, Beasiswa Korea, Calon Tenaga Kerja Indonesia-Korea Program G to G. BONUS Software CBT EPS-Topik Korea, Audio Listening dan kamus lengkap bahasa Korea.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '504 Halaman', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Forum Edukasi', 'Berat': '1000 gram', 'Product Tags': ' \nForum Edukasi\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide23-cr-500x500.jpeg,https://www.solusibuku.com/kamus/bedah-pakar-eps-topik-korea.html
30,Kuasai Percakapan Bahasa Inggris Lewat Skenario Film,"Rp.42,800 ","
          Buku ini berisi strategi melatih percakapan Bahasa Inggris melalui skenario film. Cara itu membuat latihan percakapan Bahasa Inggris menjadi lebih mudah dan menyenangkan. Selain itu, buku ini juga dilengkapi dengan pembahasan pronunciation dan kumpulan idiom Bahasa Inggris gaya Amerika.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '210 Halaman', 'Dimensi': '14 x 20,5 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Suryana Hasan', 'Berat': '300 gram', 'Product Tags': ' \nChecklist\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide26-cr-500x500.jpeg,https://www.solusibuku.com/kamus/kuasai-percakapan-bahasa-inggris-lewat-skenario-film.html
31,Terampil Berbicara Dan Menulis,"Rp.45,600 ","
          Buku ini menyajikan pengetahuan agar seseorang memiliki kemampuan berbicara dan menulis secara personal, di mana kemampuan ituu sangat penting bagi siapa saja. Disajikan tata cara yang sudah menjadi norma dalam berkomunikasi yang harus dipatuhi oleh pembicara atau penulis agar yang dibicarakan atau dituliskannya tidak menjadi masalah dikemudian hari.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '247 Halaman', 'Dimensi': '14 x 20,5 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ' \nAraska\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide30-cr-500x500.jpeg,https://www.solusibuku.com/kamus/terampil-berbicara-dan-menulis.html
32,Referensi Resmi Uud 1945 & Perubahannya,"Rp.36,000 ","
          Buku ini berisi tentang Tugas dan Wewenang Lembaga Negara, Jenis-jenis Sistem Pemerintahan, Sejarah Pancasila dan UUD 1945, Tata Urutan Perundangan Indonesia. Dilengkapi pula dengan profil Kabinet Indonesia Maju dan Pengetahuan Umum Populer.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '384 Halaman', 'Dimensi': '13x19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Emc', 'Berat': '400 gram', 'Product Tags': ' \nEmc\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide42-cr-500x500.jpeg,https://www.solusibuku.com/kamus/referensi-resmi-uud-1945-dan-perubahannya.html
33,Buku Pintar Uud 1945 & Amandemen,"Rp.31,200 ","
          Buku ini berisi tentang tugas dan wewenang Lembaga Negara, Jenis-jenis Sistem Pemerintahan sejarah Pancasila dan UUD 1945, Tata Urutan Perundangan Indonesia. Dilengkapi juga dengan profil Kabinet Indonesia Maju.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '252 Halaman', 'Dimensi': '19 x 13 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Forum Edukasi', 'Berat': '300 gram', 'Product Tags': ' \nForum Edukasi\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide51-cr-500x500.jpeg,https://www.solusibuku.com/kamus/buku-pintar-uud-1945-dan-amandemen.html
34,New Rekor Nilai 7095 Tpa Oto Bappenas Terlengkap,"Rp.116,000","
          Buku ini berisi tips-tips sukses TPA Otobappenas dan dilengkapi dengan 5 paket Simulasi. Mirip dengan Tes TPA Otobappenas, setiap simulasi berisi 250 soal Dosis Tinggi dan harus dikerjakan dalam waktu 3 jam. Free Apps TPA OTO BAPPENAS , Prediksi TOEFL, Tes SKB CPNS-PPPK, dan Group WA Belajar TPA.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '568 Halaman', 'Dimensi': '26 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Forum Edukasi', 'Berat': '1000 gram', 'Product Tags': ' \nForum Edukasi\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide01-cr-500x500.jpeg,https://www.solusibuku.com/kamus/new-rekor-nilai-7095-tpa-oto-bappenas-terlengkap.html
35,Top Modul Soal Resmi Cpns Terupdate & Terlengkap,"Rp.96,000 ","
          Buku ini berisi 50 drilling soal + pembahasannya, 100 soal try out, kupas tuntas tes CPNS, bedah soal-soal tes CPNS terlengkap, pembahasan yang cepat dan akurat, sesuai kisi-kisi terbaru Kemenpan. Selain itu, buku ini juga dilengkapi dengan materi singkat TWK, TIU, TKP, Kumpulan soal seleksi kompetensi bidang (SKB, seperti ekonomi pembangunan, farmasi, guru SD, kearsipan, kebidanan, kehakiman, kementrian lingkungan hidup, pemkab/pemkot, tenaga kesehatan, statistik). Bonus aplikasi berbasis android dan desktop CAT CPNS & CAT Psikotes, serta bonus link. Selamat belajar!        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '416 Halaman', 'Dimensi': '26 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Brilliant Books', 'Berat': '800 gram', 'Product Tags': ' \nPenerbit Brilliant\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide09-cr-500x500.jpeg,https://www.solusibuku.com/kamus/top-modul-soal-resmi-cpns-terupdate-dan-terlengkap.html
36,Smart & Easy English Grammar,"Rp.43,200 ","
          Buku ini didesain untuk membantu pembelajar yang masih mengalami kesulitan memahami grammar (tata bahasa) dalam bahasa lnggris. Dengan penjelasan sesederhana mungkin namun mencakup detail-detail yang penting untuk diketahui, buku ini tersaji lengkap dan sistematis. Setiap pembahasan dan latihan soal juga disajikan dengan bahasa yang sesederhana mungkin sehingga sangat mudah dipahami pembelaiar pemula (beginner) dan menengah (intermediate). Saatnya kuasai grammar untuk mahir dalam percakapan Bahasa Inggris maupun beragam ujian seperti TOEFL, IELTS dan TOEIC        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '215 Halaman', 'Dimensi': '21 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Outre Publications', 'Berat': '300 gram', 'Product Tags': ' \nOutre Publications\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide11-cr-500x500.jpeg,https://www.solusibuku.com/kamus/smart-dan-easy-english-grammar.html
37,AutoLancar Bahasa Korea,"Rp.45,600 ","
          Titik tekan materi pembelajarannya adalah memahami aturan tata bahasa yang sering digunakan dalam percakapan sehari-hari.Buku ini memuat konten pembelajaran huruf dan angka Korea, serta sajian ragam percakapan sehari-hari dengan berbagai situasi. Memuat ragam kebudayaan, peribahasa Korea kumpulan idiom yang bermanfaat. Dilengkapi dengan bonus edukatif yang sangat penting dalam menunjang proses latihan dan pembelajaran bahasa Korea secara otodidak.        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '232 Halaman', 'Dimensi': '20.5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Damigo Books', 'Berat': '300 gram', 'Product Tags': ' \nDamigo Books\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide12-cr-500x500.jpeg,https://www.solusibuku.com/kamus/auto-lancar-bahasa-korea.html
38,AutoDrill Ngomong Inggris SehariHari,"Rp.48,000 ","
          Buku ini tidak membuat pembaca monoton belajar tentang tata bahasa tapi juga membantu pembaca untuk berlatih percakapan dalam banyak situasi. Tiap bab memuat tiga komponen utama yakni, pengenalan ungakan, contoh percakapan, dan pembahasan grammar. Lalu pembaca akan diajak untuk mempraktikkannya dalam percakapan hingga 10 percakapan. Buku ini terangkum dalam 25 tema sehingga total percakapan yang tertera sebanyak 250 percakapan. Setiap bab juga dilengkapi dengan pembahasan grammar agar pola logika berbahasa Inggris juga terbentuk dan tidak sekedar menghafalan. Dengan metode yang terfokus dan  berulang-ulang seperti ini, kebiasaan ngomong Inggris akan terbentuk secara otomatis. Selamat berlatih!        ","{'Kategori': 'Kamus', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '278 Halaman', 'Dimensi': '20.5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Damigo Books', 'Berat': '350 gram', 'Product Tags': ' \nDamigo Books\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/desember/Slide18-cr-500x500.jpeg,https://www.solusibuku.com/kamus/auto-drill-ngomong-inggris-sehari-hari.html
