,nama,harga,deskripsi,detail,link gambar,link
140,Gaul Kok Gitu  ,"Rp.39,200 ","
          Buku ini membahas tentang bagaimana menjadi anak gaul yang smart, unggul, dan Islami. Dijelaskan bahwa saat ini banyak remaja dan ABG yang ingin menjadi anak gaul serta ingin terlihat keren, tapi sayangnya mewujudkannya dengan cara yang salah. Belum lagi tingginya pengaruh negatif yang rentan dialami oleh remaja. Buku ini diharapkan dapat menjadi “rem” bagi remaja agar bisa mengontrol dirinya, sehingga bisa menjadi generasi yang Islami dan patuh pada syariat Allah.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '188 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Suryana Hasan', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nchecklist\nsuryana hasan\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/juli/Slide37-cr-500x500.jpeg,https://www.solusibuku.com/agama/gaul-kok-gitu-.html
141,Orang Miskin Amal Dilarang Masuk Surga,"Rp.43,200 ","
          Buku ini membahas bagaimana orang miskin amal dilarang masuk surga. Dibahas pula amalan, zikir dan doa yang membuat orang diizinkan masuk surga. Dan terutama, buku ini membahas amalan-amalan ahli surga agar pembaca termotivasi untuk melaksanakannya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '212 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Ahya Alfi Shobari', 'Berat': '300 gram', 'Product Tags': ' \nagama\nahya alfi shobari\naraska publisher\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/juli/Slide39-cr-500x500.jpeg,https://www.solusibuku.com/agama/orang-miskin-amal-dilarang-masuk-surga.html
142,Wanita Yang Merindukan Surga,"Rp.56,000 ","
          Bagaimana bisa naik kelas ngomongin hijrah dan peradaban kalau diajak berprestasi setelah hijrah saja banyak alasan?

(Hijrah Penampilan, Wanita yang Merindukan Surga)

***

“Cara berpikir bertahap, berproses, fokus pada keahlian, fokus pada substantif, fokus pada kontribusi, adalah hal yang ingin disampaikan dan mendasari seluruh pemikiran kritis terhadap pemaknaan hijrah dalam buku yang ditulis Esty ini. Dengan caranya yang kritis, dan gaya tutur yang dialogis, buku ini menjadi salah satu buku penting untuk dibaca oleh mereka yang sedang terus-menerus berhijrah.”

S. Intan Savitri (Izzatul Jannah), Praktisi dan Konselor Narrative Writing Therapy        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '182 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Buku Mojok', 'Penulis': ""Abdul Mun'Im Qindil"", 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nbuku mojok\nesty dyah imaniar\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/juli/Slide40-cr-500x500.jpeg,https://www.solusibuku.com/agama/wanita-yang-merindukan-surga.html
143,Menabung Pahala Saat Haid & Nifas,"Rp.42,800 ","
          Buku ini membahas tentang haid, nifas, dan istihadah. Perkara tersebut sangat penting karena terkait dengan ibadah dan merupakan salah satu ciri khas wanita yang tidak terelakkan. Penjelasannya berdasarkan Al-Qur’an dan hadits. Membaca buku ini insya Allah akan membuat para perempuan paham bahwa mereka tetap bisa menabung pahala meski dirinya sedang haid.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '214 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Aba Mehmed Agha', 'Berat': '300 gram', 'Product Tags': ' \naba mehmed agha\nagama\nbuku agama\nchecklist\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/juli/Slide43-cr-500x500.jpeg,https://www.solusibuku.com/agama/menabung-pahala-saat-haid-nifas.html
144,Memburu Berkah Dengan Bangun Pagi,"Rp.42,400 ","
          Buku ini membahas tentang keajaiban dan keberkahan pada sepertiga malam terakhir hingga pagi hari. Dilengkapi pula dengan pembahasan mengenai ibadah-ibadah yang bisa dilakukan pada waktu yang berkah tersebut beserta keutamaannya masing-masing. Dijelaskan juga tentang fadilat bangun pagi, alasan sebaiknya harus bangun pagi, kebiasaan Rasulullah saw kala bangun tidur, dan sebagainya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': ' 14 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Haidar Musyafa', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nchecklist\nhaidar musyafa\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/agustus/Slide01-cr-500x500.jpeg,https://www.solusibuku.com/agama/memburu-berkah-dengan-bangun-pagi.html
145,Mukjizat Tahajud  Duha & Puasa,"Rp.60,800 ","
          Buku ini membahas tentang shalat tahajud, shalat duha, dan puasa. Penulis menjabarkan berbagai keberkahan dan fadilat yang luar biasa di balik ketiga ibadah tersebut. Apalagi kita tahu bahwa Allah SWT tidak pernah memerintahkan sesuatu tanpa ada hikmah dan manfaat di baliknya. Turut dijelaskan pula manfaat puasa dari segi spiritual dan medis.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': ' 14 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Aba Mehmed Agha', 'Berat': '350 gram', 'Product Tags': ' \naba mehmed agha\nagama\nbuku agama\nchecklist\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/agustus/Slide02-cr-500x500.jpeg,https://www.solusibuku.com/agama/mukjizat-tahajud-duha-puasa.html
146,Muslimah Yang Diperdebatkan,"Rp.62,400 ","
          Buku ini berisi tentang pemikiran, perenungan, sekaligus curahan hari seorang perempuan. Buku ini hanya berupaya memberikan dukungan kepada suara perempuan yang sering kali gagal didengar dan dipahami karena hukum halal-haram selalu dijatuhkan terlebih dahulu dibanding aspirasi dan pengalaman perempuan. Narasi yang ditulis Kalis dalam buku ini berfokus pada tubuh,  kemanusiaan, religiusitas dan berbagai pengalaman perempuan lainnya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': ' 14 halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Buku Mojok', 'Penulis': 'A.R. Shohibul Ulum', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nbuku mojok\nkalis mardiasih\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/agustus/Slide03-cr-500x500.jpeg,https://www.solusibuku.com/agama/muslimah-yang-diperdebatkan.html
147,Mjd Istri Yg Mampu Membahagiakan Suami  Malam Pertama & Meraih Surga Bersama ,"Rp.43,200 ","
          Buku ini dibagi menjadi empat bagian di mana terdiri dari penyajian tentang tujuan pernikahan sebagai sarana untuk mencapai kebahagiaan dunia akhirat. Kemudian dilanjut pembahasan tentang hal-hal yang wajib ditinggalkan seorang istri. Bagian ketiga adalah sajian mengenai hal-hal yang harus dilakukan istri dan dapat membahagiakan suami. Bab penutup disajikan bagaimana cara meraih surga bersama sejak malam pertama.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': ' 14 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Nafisah Zulkarnain', 'Berat': '450 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\nnafisah zulkarnain\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/agustus/Slide04-cr-500x500.jpeg,https://www.solusibuku.com/agama/menjadi-istri-yang-mampu-membahagiakan-suami-malam-pertama-meraih-surga-bersama.html
148,Surga Yg Kita Rindukan  Ibadah2 Pelindung Siksa Kubur,"Rp.43,200 ","
          Buku ini secara umum menyajikan ibadah-ibadah yang dapat melindungi ummat Islam dari siksa kubur. Disajikan pula bagaimana alam kubur nantinya dan apa saja yang dapat mengamankan kita dari siksaan alam kubur. Disajikan pula kisah-kisah di alam kubur untuk menjadi pengingat ummat Islam.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': ' 14 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Junaidi Ahmad', 'Berat': '300 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\njunaidi ahmad\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/agustus/Slide16-cr-500x500.jpeg,https://www.solusibuku.com/agama/surga-yang-kita-rindukan-ibadah2-pelindung-siksa-kubur.html
149,Yuk  Belajar Thaharah ,"Rp.44,800 ","
          Buku ini berisi cerita sehari-hari yang mengandung pelajaran dalam bersuci (thaharah). Pada akhir cerita terdapat ensiklopedia Islam yang berisi pengetahuan praktis tentang hal-hal yang berhubungan dengan thaharah, seperti jenis-jenis air untuk bersuci, jenis-jenis najis, cara menyucikan benda yang terkena najis, dan sebagainya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': ' 18 halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'A.Azis Saefudin,M.Pd & Tim P3Ma', 'Berat': '350 gram', 'Product Tags': ' \n purintyas\nagama\nbuku agama\nchecklist\nipop s\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/agustus/Slide17-cr-500x500.jpeg,https://www.solusibuku.com/agama/yuk-belajar-thaharah.html
150,Menjadi Muslimah Hebat,"Rp.42,400 ","
          Buku ini mengangkat tema masalah wanita, terutama berkaitan karier diluar rumah.Kajian ini penting sebab keberadaan muslimat sekarang beda jauh dengan wanita-wanita jaman dulu.Ditulisnya buku ini dengan tujuan agar para muslimat milenia tetap bisa berperan sebagai bidadari bagi suaminya dan dewi bagi anak-anak meskipun kesibukan diluar rumah sangat padat.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': ' 14 halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Syalmahat Publishing', 'Penulis': 'A. Aziz Saefudin, M.Pd & Tim Psikotes Salemba', 'Berat': '300 gram', 'Product Tags': ' \nagama\nasrifin an nakhrawie\nbuku agama\nsyalmahat publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/agustus/Slide25-cr-500x500.jpeg,https://www.solusibuku.com/agama/menjadi-muslimah-hebat.html
151,Masalah2 Rumah Tangga Yg Menutup Rezeki & Solusinya,"Rp.41,600 ","
          Buku ini mendeskripsikan bagaimana Islam menjadi landasan mencari rezeki bagi keluarga, kemudian keluarga sebagai ladang ibadah yang berimbas pada lancarnya rezeki, bagaimana mengupayakan rezeki dari dalam rumah, dan solusi atas berbagai masalah ekonomi dalam keluarga dengan cara-cara menurut Alquran dan Hadis.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': ' 14 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': ""Ibnu Mas'Ad Masjhur"", 'Berat': '300 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\nibnu mas\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/agustus/Slide26-cr-500x500.jpeg,https://www.solusibuku.com/agama/masalah2-rumah-tangga-yang-menutup-rezeki-solusinya.html
152,Alangkah Bijaknya Nabi Dalam Bergaul,"Rp.36,000 ","
          Buku ini berisi kumpulan kisah yang dinukil dari kitab-kitab klasik yang sangat mengagumkan yang mampu membuka mata batin kita. Sebagian besar adalah kisah Nabi Muhammad Saw., para sahabat, dan salafus saleh. Kisah-kisah ini dapat dijadikan renungan agar kita menemukan nilai-nilai kearifan, kebijaksanaan, dan keluhuran budi pekerti. Buku ini sangat cocok dibaca oleh seluruh kaum muslimin dan muslimat, untuk bekal kehidupan sehari-hari dalam bergaul dengan penuh kelembutan dan kasih sayang baik sesama muslim maupun non-muslim.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '200 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Nur K', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nnur k.\nsemesta hikmah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/september/Slide01-cr-500x500.jpeg,https://www.solusibuku.com/agama/alangkah-bijaknya-nabi-dalam-bergaul.html
153,Jodoh  Cuekin Ajalah ,"Rp.39,200 ","
          Buku ini membahas tentang inspirasi dalam menjemput jodoh, mulai dari bermacam ikhtiar yang harus dilakukan, hal-hal yang harus dihindari, hingga berbagai hal yang terkadang luput untuk kita hiraukan. Dilengkapi dengan kisah dan cerita penuh hikmah, buku ini menghadirkan sebuah sudut pandang baru mengenai jodoh dan cinta sepasang insan manusia.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '181 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Aa Saefudin,M.Pd', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nchecklist\nfatmawati lanca\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/september/Slide03-cr-500x500.jpeg,https://www.solusibuku.com/agama/jodoh-cuekin-ajalah.html
154,La Tahzan For Best Teachers,"Rp.43,200 ","
          Buku ini menyajikan cara-cara praktis dalam menjadi guru hebat yang tidak mudah takluk kepada masalah, tetapi tangguh dalam menghadapi ujian dan cobaan. Buku ini menyajikan siraman penyejuk hati dan pengobat hati yang lara.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '228 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Assyabiya Ariffah', 'Berat': '300 gram', 'Product Tags': ' \nagama\naraska publisher\nassyabiya ariffah\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/september/Slide04-cr-500x500.jpeg,https://www.solusibuku.com/agama/la-tahzan-for-best-teachers.html
155,Bujuk Rayu Setan Kepada Perempuan Hijrah,"Rp.43,200 ","
          Buku ini akan banyak memberikan informasi penting kepada setiap Muslimah yang berhijrah, tentang apa saja bentuk godaan setan bagi setiap pelaku hijrah. Selain itu, buku ini juga memberikan motivasi-motivasi Qur’ani bagi setiap manusia yang ingin menjadi hamba Allah yang salih dan salihah, serta beberapa amalan doa yang dapat dijadikan sebagai bagian dari ikhtiar kita agar senantiasa teguh dalam berhijrah.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '224 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Izzah Qanita Nailiya', 'Berat': '350 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\nizzah qanita nailiya\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/september/Slide11-cr-500x500.jpeg,https://www.solusibuku.com/agama/bujuk-rayu-setan-kepada-perempuan-hijrah.html
156,Syekh Abdul Qadir Jailani  Karamah & Nasihat,"Rp.46,400 ","
          Buku ini menyajikan garis besar karamah yang dimiliki oleh Sulatnul Auliya’, Syekh Abdul Qadir Jailani. Selain itu, buku ini juga menyajikan nasihat-nasihat spiritual Syekh Abdul Qadir Jailani yang dirangkum dari berbagai kitab yang ditulisnya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '250 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'A. Aziz Saefudin, M.Pd & Tim Psikotes Salemba', 'Berat': '300 gram', 'Product Tags': ' \nagama\nahmad bisri maulana\naraska publisher\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/september/Slide17-cr-500x500.jpeg,https://www.solusibuku.com/agama/syekh-abdul-qadir-jailani-karamah-nasihat.html
157,Rabiah Al Adawiyah  Perjalanan & Cinta Wanita Sufi,"Rp.36,000 ","
          Buku ini mengulas kehidupan perempuan sufi, Rabiah al-Adawiyah, yang dipenuhi dengan kecintaannya kepada Sang Kekasih, Allah Swt. Selain itu, terdapat pula syair-syair penuh makna ketulusan akan cintanya kepada Allah Swt. Melalui buku ini pembaca dapat belajar cara mencintai dan dicintai Allah Swt.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '185 halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'A. Yogaswara', 'Berat': '300 gram', 'Product Tags': ' \nagama\nazeez naviel m.\nbuku agama\nc-klik media\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/september/Slide21-cr-500x500.jpeg,https://www.solusibuku.com/agama/rabiah-al-adawiyah-perjalanan-cinta-wanita-sufi.html
158,La Tahzan Untuk Istri Bekerja,"Rp.41,600 ","
          ...        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '220 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'A.Azis Saefudin,M.Pd & Tim P3Ma', 'Berat': '300 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\ndr.aidh al-qarni\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/september/Slide23-cr-500x500.jpeg,https://www.solusibuku.com/agama/la-tahzan-untuk-istri-bekerja.html
159,Kisah Dan Misteri Nabi Khidir,"Rp.43,200 ","
          ...        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '240 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Heri Kurniawan Tadjid', 'Berat': '300 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\nheri kurniawan tadjid\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/september/Slide24-cr-500x500.jpeg,https://www.solusibuku.com/agama/kisah-dan-misteri-nabi-khidir.html
160,Mutiara Mutiara Musibah,"Rp.44,800 ","
          ...        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '235 halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': ""Abdul Mun'Im Qindil"", 'Berat': '300 gram', 'Product Tags': ' \n s.h.i\nagama\naraska publisher\nbuku agama\nm.a\nm.si\nmarwini\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/september/Slide27-cr-500x500.jpeg,https://www.solusibuku.com/agama/mutiara-mutiara-musibah.html
161, La Tahzan For Single Parent,"Rp.43,600 ","
Di buku ini diuraikan masalah-masalah yang dihadapi oleh Single Parent, seperti kesedihan, kegalauan, kepenatan, kebingungan, dan semua ketidakpastian yang menyiksa agar ia dapat berbahagia. Oleh karena itu, buku ini menawarkan solusi-solusi praktis yang mudah dilakukan. Dengan bahasa yang lugas namun tetap bersahaja, buku ini akan mudah dibaca, dipahami dan dipraktikkan.
","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '232 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/produk/2020/januari/soldis-januari/Slide08-cr-500x500.jpeg,https://www.solusibuku.com/agama/la-tahzan-for-single-parent.html
162, 101 Kesalahan Guru Dalam Pembelajaran,"Rp.43,200 ","
Buku ini menyajikan 101 kesalahan guru dalam pembelajaran. Dibagi menjadi 6 bagian yaitu, kesalahan berpenampilan, kesalalahan kedisiplinan, kesalahan kompetensi, kesalahan proses pembelajaran, kesalahan evaluasi pembelajaran, dan kesalahan administrasi pembelajaran.
","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '223 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ' \nAraska Publisher\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/januari/soldis-januari/Slide09-cr-500x500.jpeg,https://www.solusibuku.com/agama/101-kesalahan-guru-dalam-pembelajaran.html
163,Ajaran Ajaran Gus Dur,"Rp.48,000 ","
          Mustahil memahami Gus Dur tanpa melihatnya sebagai proses yang bergerak, karena sosok yang satu ini tidak bisa dibaca secara ujug-ujug. Gus Dur dan pemikirannya adalah medan proses, dialektika yang terus menerus, dan dinamis. Pada saat yang sama, cita rasa spiritualnya sangat dalam, melakukan aksi-aksi kritis, mampu merangkul sekaligus mengkritik, dan mengorkestrasi gerakan-gerakan pembangunan masyarakat. Gus Dur mewakili seorang “guru sufi” dalam gerakan dan pemikiran, tetap berpijak kepada tradisi, yang dilahirkan pada, oleh, dan untuk zamannya.Buku ini adalah syarah dari 9 nilai utama yang menjadi dasar bagi sosok Gus Dur dalam berpikir, bersikap, dan berjuang mengarungi samudera kehidupan di tengah-tengah masyarakat Indonesia. Selamat mempelajari, mengenal, serta mengembangkan cita-cita Gus Dur dan pemikirannya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '180 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Noktah', 'Berat': '300 gram', 'Product Tags': ' \nNoktah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide02-cr-500x500.jpeg,https://www.solusibuku.com/agama/ajaran-ajaran-gus-dur.html
164,Tuhan Dan Hal Hal Yang Tak Selesai,"Rp.52,000 ","
          Kompilasi 99 esei pendek mengenai Tuhan dan hal-hal lain yang tak selesai. sebagian dari dalamnya merupakan versi lain dari tema Catatan Pinggir yang terbit di majalah Tempo, sebagian lainnya sama sekali baru.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '200 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Diva Press', 'Berat': '400 gram', 'Product Tags': ' \nDiva Press\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide26-cr-500x500.jpeg,https://www.solusibuku.com/agama/tuhan-dan-hal-hal-yang-tak-selesai.html
165,Tuhan Tidak Perlu Dibela  2020 ,"Rp.64,000 ","
          Bila engkau menganggap Allah itu ada hanya karena engkau yang merumuskannya, hakikatnya engkau sudah menjadi kagir. Allah tidak perlu disesali kalau Dia menyulitkan kita. Juga tidak perlu dibela kalau orang menyerang hakikatnya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '316 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Ircisod', 'Berat': '500 gram', 'Product Tags': ' \nIrcisod\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide29-cr-500x500.jpeg,https://www.solusibuku.com/agama/tuhan-tidak-perlu-dibela-2020.html
166,Tuhan Itu Maha Santai  Maka Selowlah   ,"Rp.40,000 ","
          Iman kepada Allah Swt adalah akar bagi pohon hati. Batang dan cabang-cabangnya adalah takwa. Daun-daun dan buah-buahnya adalah akhlak karimah. 'Pohon Islam' kokoh menghunjam, tegak menjulang, dan rimbun serta lezat menyejukkan dan menghidupi siapa pun yang melintas atau berteduh. Bila ada pelintas atau peneduh yang tak serupa, ia tetaplah pohon yang kokoh dan teduh. Bila ada pohon-pohon lain yang tak serupa dengan caranya tumbuh, ia pun tetap pohon yang kokoh dan teduh. Ia yakin bahwa Allah Swt adalah Tuhan yang Maha Kokoh pula 'Maha Santai', meneduhi semua makhlukNya yang beriman maupun kufur. Semua dihidupiNya, diteduhiNya, dan dikasihiNya, dalam pelukan Rahman RahimNya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '180 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Diva Press', 'Berat': '300 gram', 'Product Tags': ' \nDiva Press\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide31-cr-500x500.jpeg,https://www.solusibuku.com/agama/tuhan-itu-maha-santai-maka-selowlah.html
167,Khutbah Jum'At Praktis,"Rp.60,000 ","
          Agar isi khutbah tidak membosankan, buku ini disusun dan diterbitkan untuk menambah khazanah materi khutbah. Dengan memuat banyak materi mengenai strategi pendidikan anak, upaya membina keluarga harmonis, peningkatan etos kerja, pembangunan mental kuat umat dalam menjalani zaman milenium, khutbah bulan puasa, khutbah bulan dzulhijjah, dll.  
Materi khutbah dan shalat Jum’at menjadi sarana strategis untuk berdakwah dalam mengemban misi amar makruf nahi mungkar. Hal tersebut perlu disyukuri dan dimanfaatkan dengan cara menghadirkan materi khutbah yang berkualitas, mudah dipahami, dan aplikatif bagi jamaah.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '358 Halaman', 'Dimensi': '20,5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Pustaka Al Uswah', 'Berat': '450 gram', 'Product Tags': ' \nSemesta Hikmah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide02-cr-500x500.jpeg,https://www.solusibuku.com/agama/khutbah-jumat-praktis.html
168,Kisah2 Sederhana Bisa Mengubah Hidup Anda,"Rp.42,400 ","
          Buku ini berisi kisah-kisah inspiratif, sederhana, namun mendalam dan bisa mengubah mindset Anda menjadi orang sukses.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '197 Halaman', 'Dimensi': '20,5 x 14 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Pustaka Al Uswah', 'Berat': '300 gram', 'Product Tags': ' \nSemesta Hikmah\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/november/Slide04-cr-500x500.jpeg,https://www.solusibuku.com/agama/kisah2-sederhana-bisa-mengubah-hidup-anda.html
